id_dokumen;par_id;tanggal;unit;jenis_laporan;paragraf_raw;paragraf_chars;paragraf_clean;topic_id;topic_score;pestle
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;412;2019;Unknown;dokumen_kebijakan;suatu kondisi dimana seluruh kebutuhan jasmani dan rohani dari rumah tangga dapat dipenuhi sesuai dengan tingkat hidup (BPS).;125;suatu kondisi mana seluruh butuh jasmani rohani rumah tangga dapat penuh sesuai tingkat hidup bps;4;0.9508128559880388;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;413;2019;Unknown;dokumen_kebijakan;Oleh karena itu pembangunan ketahanan pangan dan gizi harus dapat memberikan manfaat secara fisik untuk menjamin kebutuhan;122;bangun tahan pangan gizi harus dapat beri manfaat cara fisik jamin butuh;4;0.5650655060995905;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;414;2019;Unknown;dokumen_kebijakan;jasmani: pangan tersedia, mudah diakses, bergizi untuk menjalankan hidup yang sehat dan aktif serta menjamin kebutuhan;118;jasmani pangan sedia mudah akses gizi jalan hidup sehat aktif jamin butuh;3;0.5570289948344195;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;415;2019;Unknown;dokumen_kebijakan;rohani. Pembangunan ketahanan pangan dan gizi juga harus mampu meningkatkan kualitas hidup serta tingkat kesejahteraan;118;rohani bangun tahan pangan gizi juga harus mampu tingkat kualitas hidup tingkat sejahtera;2;0.5445543784749121;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;416;2019;Unknown;dokumen_kebijakan;para pelakunya. Pemberdayaan masyarakat merangkum nilai-nilai masyarakat untuk membangun paradigma baru dalam pembangunan yang;126;para laku daya masyarakat rangkum nilai nilai masyarakat bangun paradigma baru bangun;3;0.5051705558640877;Social
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;417;2019;Unknown;dokumen_kebijakan;bersifat people-centered, participatory, empowerment and sustainable. Berdasarkan konsep ini, pembangunan dengan model;118;sifat people centered participatory empowerment and sustainable dasar konsep bangun model;3;0.7387240418604256;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;418;2019;Unknown;dokumen_kebijakan;pemberdayaan masyarakat tidak hanya semata-mata untuk memenuhi kebutuhan dasar (basic need) masyarakat tetapi lebih;115;daya masyarakat tidak hanya semata mata penuh butuh dasar basic need masyarakat lebih;1;0.5118390339846406;Social
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;419;2019;Unknown;dokumen_kebijakan;sebagai upaya mencari alternatif pertumbuhan ekonomi lokal. Sehubungan dengan hal tersebut, pembangunan ketahanan;113;upaya cari alternatif tumbuh ekonomi lokal hubung hal bangun tahan;3;0.7641599361299276;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;420;2019;Unknown;dokumen_kebijakan;pangan dan gizi harus melibatkan peran serta masyarakat untuk mengoptimalkan pemanfaatan potensi dan sumber daya alam yang;122;pangan gizi harus libat peran masyarakat optimal manfaat potensi sumber daya alam;3;0.8389834023063941;Social
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;421;2019;Unknown;dokumen_kebijakan;terdapat di sekitarnya secara berkelanjutan. Pendekatan pemberdayaan juga dapat digunakan untuk meningkatkan kegiatan;117;dapat sekitar cara lanjut dekat daya juga dapat guna tingkat giat;4;0.9476869582025899;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;422;2019;Unknown;dokumen_kebijakan;ekonomi masyarakat miskin dalam penyediaan dan pengolahan 40 pangan, sekaligus dalam meningkatkan partisipasinya pada skala;123;ekonomi masyarakat miskin sedia olah pangan sekaligus tingkat partisipasi skala;4;0.5049883665646407;Social
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;423;2019;Unknown;dokumen_kebijakan;yang lebih luas yaitu pembangunan pangan dan gizi di wilayahnya. c. Kedaulatan dan Stabilitas Nasional;102;lebih luas bangun pangan gizi wilayah daulat stabilitas nasional;3;0.7482709178062245;Political
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;424;2019;Unknown;dokumen_kebijakan;Dalam konteks ketahanan pangan kedaulatan pangan merupakan hak negara dan bangsa yang secara mandiri menentukan kebijakan;121;konteks tahan pangan daulat pangan rupa hak negara bangsa cara mandiri tentu bijak;4;0.4339081548395116;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;425;2019;Unknown;dokumen_kebijakan;pangan yang menjamin hak atas pangan bagi rakyat dan yang memberikan hak bagi masyarakat untuk menentukan sistem;112;pangan jamin hak atas pangan bagi rakyat beri hak bagi masyarakat tentu sistem;4;0.5162701080592527;Social
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;426;2019;Unknown;dokumen_kebijakan;pangan yang sesuai dengan potensi sumber daya lokal (UU Pangan No 18 tahun 2012). Dalam hal ini bangsa dan rakyat;113;pangan sesuai potensi sumber daya lokal pangan tahun 2012 hal bangsa rakyat;4;0.6592124051625058;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;427;2019;Unknown;dokumen_kebijakan;Indonesia memiliki hak untuk memproduksi pangan secara mandiri dan menentukan sistem pangannya tanpa intervensi dari pasar;122;indonesia milik hak produksi pangan cara mandiri tentu sistem pangan tanpa intervensi pasar;1;0.32278346993328216;Technological
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;428;2019;Unknown;dokumen_kebijakan;internasional. Stabilitas nasional adalah kestabilan atau situasi yang kondusif baik;84;internasional stabilitas nasional stabil situasi kondusif baik;3;0.8954074082791754;Political
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;429;2019;Unknown;dokumen_kebijakan;di bidang sosial budaya, politik, pemerintahan, keamanan, perekonomian, perdagangan, dan bidang-bidang lainnya, sehingga;120;bidang sosial budaya politik perintah aman ekonomi dagang bidang bidang lain;3;0.9441125699946141;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;430;2019;Unknown;dokumen_kebijakan;pemerintahan bisa berjalan dengan baik, rakyat bisa melakukan aktivitasnya dengan baik, dan program-program serta kebijakan;123;perintah bisa jalan baik rakyat bisa laku aktivitas baik program program bijak;1;0.5946873893982801;Political
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;431;2019;Unknown;dokumen_kebijakan;pemerintahan bisa dilaksanakan secara optimal. Kebijakan- kebijakan pemerintah di bidang merupakan upaya yang;109;perintah bisa laksana cara optimal bijak bijak perintah bidang rupa upaya;1;0.527809739793205;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;432;2019;Unknown;dokumen_kebijakan;dilaksanakan untuk menjamin stabilitas nasional. d. Kemandirian Kemandirian pangan adalah kemampuan negara dan bangsa;117;laksana jamin stabilitas nasional mandiri mandiri pangan mampu negara bangsa;3;0.5104047261942961;Political
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;433;2019;Unknown;dokumen_kebijakan;dalam memproduksi pangan yang beranekaragam dari dalam negeri yang dapat menjamin pemenuhan kebutuhan pangan yang;113;produksi pangan beranekaragam negeri dapat jamin penuh butuh pangan;4;0.7406189632714889;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;434;2019;Unknown;dokumen_kebijakan;cukup sampai ditingkat perseorangan dengan memanfaatkan potensi sumber daya alam, manusia, sosial, ekonomi dan kearifan;119;cukup sampai tingkat orang manfaat potensi sumber daya alam manusia sosial ekonomi arif;5;0.5001816036181516;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;435;2019;Unknown;dokumen_kebijakan;lokal secara bermartabat (UU No 18 Tahun 2012 tentang Pangan). Terdapat 3 aspek dalam Kemandirian Pangan:;105;lokal cara martabat tahun 2012 tentang pangan dapat aspek mandiri pangan;4;0.9007998653828737;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;436;2019;Unknown;dokumen_kebijakan;41 - Produksi pangan yang beraneka-ragam dari dalam negeri yaitu adanya produksi pangan yang bersumber dari dalam negeri;120;produksi pangan aneka ragam negeri ada produksi pangan sumber negeri;5;0.5018988940027176;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;437;2019;Unknown;dokumen_kebijakan;dan tidak bergantung dari luar (impor), serta tidak hanya satu komoditas saja tetapi beragam komoditas, termasuk komoditas;122;tidak gantung luar impor tidak hanya satu komoditas saja agam komoditas masuk komoditas;1;0.48817072488970553;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;438;2019;Unknown;dokumen_kebijakan;yang termasuk dalam pangan lokal. - Menjamin pemenuhan kebutuhan pangan yang cukup sampai;89;masuk pangan lokal jamin penuh butuh pangan cukup sampai;4;0.6954202440329349;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;439;2019;Unknown;dokumen_kebijakan;tingkat perseorangan yaitu pangan harus terpenuhi bukan hanya sampai dengan tingkat rumah tangga tetapi sampai;110;tingkat orang pangan harus penuh bukan hanya sampai tingkat rumah tangga sampai;4;0.572259702318521;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;440;2019;Unknown;dokumen_kebijakan;dengan tingkat perseorangan atau individu, dengan memperhatikan jenis kelamin, usia, dan karakteristik lainnya.;111;tingkat orang individu perhati jenis kelamin usia karakteristik lain;1;0.6720614578831418;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;441;2019;Unknown;dokumen_kebijakan;- Memanfaatkan potensi sumber daya alam, manusia, sosial, ekonomi, dan kearifan lokal yaitu produksi pangan dalam;113;manfaat potensi sumber daya alam manusia sosial ekonomi arif lokal produksi pangan;3;0.4679121714724298;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;442;2019;Unknown;dokumen_kebijakan;negeri harus dimaksimalkan dengan melihat potensi yang ada, misal potensi lahan, keragaman potensi sumber daya tiap;115;negeri harus maksimal lihat potensi ada misal potensi lahan ragam potensi sumber daya tiap;3;0.5139213110411339;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;443;2019;Unknown;dokumen_kebijakan;daerah, dan pemanfaatan teknologi. e. Peran aktif para pihak Pembangunan Ketahanan Pangan dan Gizi merupakan;108;daerah manfaat teknologi peran aktif para pihak bangun tahan pangan gizi rupa;3;0.6241748510266764;Political
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;444;2019;Unknown;dokumen_kebijakan;permasalahan yang kompleks dan membutuhkan penanganan multidisiplin. Seluruh pemangku kepentingan di bidang pangan dan;118;masalah kompleks butuh tangan multidisiplin seluruh mang penting bidang pangan;3;0.7756596075426653;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;445;2019;Unknown;dokumen_kebijakan;gizi yaitu pemerintah, pemerintah daerah, lembaga legislatif, pelaku usaha, filantrofi, lembaga swadaya masyarakat, media, akademisi,;133;gizi perintah perintah daerah lembaga legislatif laku usaha filantrofi lembaga swadaya masyarakat media akademisi;1;0.6068519591220377;Political
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;446;2019;Unknown;dokumen_kebijakan;lembaga pengkajian, komunitas madani di pusat dan daerah serta masyarakat harus berperan aktif dalam pembangunan pangan dan;123;lembaga kaji komunitas madani pusat daerah masyarakat harus peran aktif bangun pangan;3;0.5009417983995458;Social
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;447;2019;Unknown;dokumen_kebijakan;perbaikan gizi masyarakat. f. Keamanan Pangan Keamanan Pangan adalah kondisi dan upaya yang diperlukan;102;baik gizi masyarakat aman pangan aman pangan kondisi upaya perlu;4;0.7082944764156006;Social
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;448;2019;Unknown;dokumen_kebijakan;untuk mencegah Pangan dari kemungkinan cemaran biologis, kimia, dan benda lain yang dapat mengganggu, merugikan, dan;116;cegah pangan mungkin cemar biologis kimia benda lain dapat ganggu rugi;4;0.9560419724492157;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;449;2019;Unknown;dokumen_kebijakan;membahayakan kesehatan manusia serta tidak bertentangan 42 dengan agama, keyakinan, dan budaya masyarakat sehingga aman;119;bahaya sehat manusia tidak tentang agama yakin budaya masyarakat aman;1;0.95596011661553;Social
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;450;2019;Unknown;dokumen_kebijakan;untuk dikonsumsi. Jaminan keamanan pangan harus diberikan mulai dari aspek produksi pangan, distribusi sampai dengan;116;konsumsi jamin aman pangan harus beri mulai aspek produksi pangan distribusi sampai;4;0.7394685278962954;Economic
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;451;2019;Unknown;dokumen_kebijakan;pemanfaatan pangan (form farm to fork concept) g. Keberlanjutan Keberlanjutan merupakan proses yang berlangsung terus-;118;manfaat pangan form farm fork concept lanjut lanjut rupa proses langsung terus;4;0.9302732757835069;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;452;2019;Unknown;dokumen_kebijakan;menerus, tidak putus dan berkesinambungan. Pasal 3 Undang- Undang Pangan No 18 tahun 2012 mengamanatkan;103;terus tidak putus sambung pasal undang undang pangan tahun 2012 amanat;2;0.631920028661145;Legal
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;453;2019;Unknown;dokumen_kebijakan;penyelenggaraan pangan dilakukan untuk memenuhi kebutuhan dasar manusia yang memberikan manfaat secara adil, merata, dan;120;selenggara pangan laku penuh butuh dasar manusia beri manfaat cara adil rata;4;0.9192205308138189;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;454;2019;Unknown;dokumen_kebijakan;berkelanjutan berdasarkan kedaulatan pangan, kemandirian pangan dan ketahanan pangan. Prinsip keberlanjutan harus;113;lanjut dasar daulat pangan mandiri pangan tahan pangan prinsip lanjut harus;4;0.5749449659625462;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;455;2019;Unknown;dokumen_kebijakan;dikedepankan sehingga pembangunan ketahanan pangan dan gizi yang dilaksanaan saat ini dapat memberikan manfaat tidak hanya;122;depan bangun tahan pangan gizi laksana saat dapat beri manfaat tidak hanya;4;0.5493299016575168;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;456;2019;Unknown;dokumen_kebijakan;pada generasi saat ini tetapi juga kepada generasi yang akan datang. Prinsip dasar kebijakan strategis yang diterapkan juga mengacu dan;135;generasi saat juga kepada generasi akan datang prinsip dasar bijak strategis terap juga acu;3;0.9533984427505756;Political
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;457;2019;Unknown;dokumen_kebijakan;tidak bertentangan dengan kesepakatan internasional, antara lain: i. Five Rome Principles for Sustainable Global Food Security 2009;131;tidak tentang sepakat internasional antara lain five rome principles for sustainable global food security 2009;1;0.9534405772824688;Political
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;458;2019;Unknown;dokumen_kebijakan;yang tertuang dalam Declaration of the World Summit on Food Security a. Invest in country-owned plans based on programmes and;125;tuang declaration the world summit food security invest country owned plans based programmes and;3;0.9160324951988953;Political
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;459;2019;Unknown;dokumen_kebijakan;partnerships. b. Foster strategic coordination at national, regional and global level;85;partnerships foster strategic coordination national regional and global level;5;0.8603648324485293;Political
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;460;2019;Unknown;dokumen_kebijakan;c. Twin-track approach to food security: (1) direct action and 2) medium-and long-term action;93;twin track approach food security direct action and medium and long term action;3;0.9237589115862479;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;461;2019;Unknown;dokumen_kebijakan;d. Ensure a strong role for the multilateral system 43 e. Ensure sustained and substantial commitment to investment;115;ensure strong role for the multilateral system ensure sustained and substantial commitment investment;5;0.504812040897303;Uncategorized
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;462;2019;Unknown;dokumen_kebijakan;in agriculture and food security and nutrition ii. Harmonisasi regulasi/standar Food Safety;91;agriculture and food security and nutrition harmonisasi regulasi standar food safety;3;0.9508127132323986;Legal
Kebijakan Strategis Ketahanan Pangan dan Gizi 2019 Badan Ketahanan Pangan Kementerian Pertanian;463;2019;Unknown;dokumen_kebijakan;Indonesia juga melakukan harmonisasi standar dan regulasi internasional Codex sebagai jaminan mutu dan keamanan pangan;118;indonesia juga laku harmonisasi standar regulasi internasional codex jamin mutu aman pangan;1;0.647813099544962;Legal
